chr	start	end	co_num	marker_den	te_prop
chr01	32267784	32317784	2	2.48	0
chr01	32317784	32367784	0	0.06	0.22336
chr01	32367784	32417784	1	0	0.38102
chr01	32417784	32467784	1	0.06	0.02586
chr01	32467784	32517784	0	0.04	0.03112
chr01	32517784	32567784	0	0.1	0.08446
chr01	32567784	32617784	0	0.06	0
chr01	32617784	32667784	0	0.06	0
chr01	32667784	32717784	0	0.08	0
chr01	32717784	32767784	0	2.5	0
chr01	32767784	32817784	0	2.18	0
chr01	32817784	32867784	0	1.78	0.04568
chr01	32867784	32917784	1	0.74	0
chr01	32917784	32967784	0	1.7	0
chr01	32967784	33017784	0	3.52	0.0372
chr01	33017784	33067784	0	2.94	0.33248
chr01	33067784	33117784	1	2.1	0.001
chr01	33117784	33167784	0	2.54	0
chr01	33167784	33217784	1	2.58	0
chr01	33217784	33267784	2	1.38	0
chr01	33267784	33317784	0	3.3	0.0373
chr01	33317784	33367784	0	2.12	0.06432
chr01	33367784	33417784	0	2.14	0.03246
chr01	33417784	33467784	0	1.62	0.40338
chr01	33467784	33517784	0	1.02	0.05282
chr01	33517784	33567784	0	0	0
chr01	33567784	33617784	0	0.94	0
chr01	33617784	33667784	2	1.94	0
chr01	33667784	33717784	0	1.9	0
chr01	33717784	33767784	0	4.48	0
chr01	33767784	33817784	0	3.92	0.02914
chr01	33817784	33867784	0	1.36	0.13464
chr01	33867784	33917784	0	2.28	0
chr01	33917784	33967784	0	1.68	0.16564
chr01	33967784	34017784	0	2.04	0.18492
chr01	34017784	34067784	0	2.02	0.18256
chr01	34067784	34117784	0	2.2	0.00942
chr01	34117784	34167784	0	2.7	0
chr01	34167784	34217784	0	3	0.15644
chr01	34217784	34267784	0	2.92	0.28712
chr01	34267784	34317784	0	5.1	0.07474
chr01	34317784	34367784	1	2.78	0
chr01	34367784	34417784	0	2.78	0
chr01	34417784	34467784	1	1.9	0.14576
chr01	34467784	34517784	0	1.18	0
chr01	34517784	34567784	3	0.4	0
chr01	34567784	34617784	1	1.7	0
chr01	34617784	34667784	2	0.04	0
chr01	34667784	34717784	0	0.08	0
chr01	34717784	34767784	0	1.12	0.08674
chr01	34767784	34817784	2	3.68	0
chr01	34817784	34867784	0	0.24	0.12978
chr01	34867784	34917784	0	0.04	0.0899
chr01	34917784	34967784	0	0	0.16722
chr01	34967784	35017784	0	0.06	0.16704
chr01	35017784	35067784	0	0.02	0.25904
chr01	35067784	35117784	1	0.1	0
chr01	35117784	35167784	0	0.1	0.08236
chr01	35167784	35217784	0	0.06	0.15268
chr01	35217784	35267784	0	0.08	0
chr01	35267784	35317784	0	0.02	0.3281
chr01	35317784	35367784	1	0.04	0.25816
chr01	35367784	35417784	0	0.06	0.07436
chr01	35417784	35467784	0	0.1	0.13818
chr01	35467784	35517784	0	0.08	0.08432
chr01	35517784	35567784	0	1.84	0
chr01	35567784	35617784	0	1.5	0.15138
chr01	35617784	35667784	1	2.48	0
chr01	35667784	35717784	0	1.32	0.18182
chr01	35717784	35767784	0	2.02	0
chr01	35767784	35817784	1	3.14	0
chr01	35817784	35867784	1	0.3	0
chr01	35867784	35917784	1	0.04	0.15598
chr01	35917784	35967784	0	0.08	0.18464
chr01	35967784	36017784	0	0.14	0.09144
chr01	36017784	36067784	0	0.04	0
chr01	36067784	36117784	0	0.02	0.189
chr01	36117784	36167784	0	0.04	0
chr01	36167784	36217784	1	0.02	0.0557
chr01	36217784	36267784	0	0.04	0
chr01	36267784	36317784	0	0.44	0.10272
chr01	36317784	36367784	0	0.8	0
chr01	36367784	36417784	0	1.58	0
chr01	36417784	36467784	0	2.92	0
chr01	36467784	36517784	0	2.92	0.07894
chr01	36517784	36567784	0	2.6	0.26314
chr01	36567784	36617784	0	0.72	0.55334
chr01	36617784	36667784	0	1.72	0.07464
chr01	36667784	36717784	0	1	0.1822
chr01	36717784	36767784	0	1.04	0.05314
chr01	36767784	36817784	0	2.18	0
chr01	36817784	36867784	0	0.86	0.28038
chr01	36867784	36917784	0	0.92	0.42896
chr01	36917784	36967784	0	1.42	0.05978
chr01	36967784	37017784	0	2.64	0.1404
chr01	37017784	37067784	0	0.98	0
chr01	37067784	37117784	0	0.48	0
chr01	37117784	37167784	1	0.02	0.087
chr01	37167784	37217784	0	0.04	0.2141
chr01	37217784	37267784	0	0.08	0.26424
chr01	37267784	37317784	0	0.04	0.1395
chr01	37317784	37367784	0	0.06	0.0539
chr01	37367784	37417784	0	0.06	0.10294
chr01	37417784	37467784	0	0.08	0.05638
chr01	37467784	37517784	0	0.08	0.18914
chr01	37517784	37567784	2	0	0
chr01	37567784	37617784	0	0.06	0
chr01	37617784	37667784	0	0.08	0
chr01	37667784	37717784	0	0.06	0
chr01	37717784	37767784	0	0.54	0
chr01	37767784	37817784	1	2.28	0
chr01	37817784	37867784	1	2.7	0.041
chr01	37867784	37917784	0	2.18	0.07906
chr01	37917784	37967784	2	1.24	0
chr01	37967784	38017784	0	0.12	0
chr01	38017784	38067784	1	0.2	0
chr01	38067784	38117784	0	1.32	0
chr01	38117784	38167784	0	1.3	0
chr01	38167784	38217784	0	1.88	0.08134
chr01	38217784	38267784	1	2.72	0.16834
chr01	38267784	38317784	1	1	0.00858
chr01	38317784	38367784	1	2.2	0.18184
chr01	38367784	38418739	0	0.137376116	0
chr01	38418739	38468739	1	0.1	0.0286
chr01	38468739	38518739	0	0.06	0
chr01	38518739	38568739	0	0.06	0
chr01	38568739	38618739	0	5.26	0.17662
chr01	38618739	38668739	0	1.68	0
chr01	38668739	38718739	0	0.08	0
chr01	38718739	38768739	0	3.62	0.02176
chr01	38768739	38818739	0	5.02	0.1424
chr01	38818739	38868739	2	0.04	0.27038
chr01	38868739	38918739	1	0.1	0.06234
chr01	38918739	38968739	0	0.04	0
chr01	38968739	39018739	0	0.1	0
chr01	39018739	39068739	16	6.94	0
chr01	39068739	39118739	0	5.66	0.05704
chr01	39118739	39168739	0	4.68	0
chr01	39168739	39218739	1	6.04	0.00594
chr01	39218739	39268739	22	5.86	0
chr01	39268739	39318739	0	4.24	0
chr01	39318739	39368739	0	6	0.08694
chr01	39368739	39418739	0	3.2	0.12928
chr01	39418739	39468739	0	3.48	0
chr01	39468739	39518739	0	3.08	0.0622
chr01	39518739	39568739	0	4.92	0
chr01	39568739	39618739	0	5.5	0.20074
chr01	39618739	39668739	0	2.22	0.12348
chr01	39668739	39718739	0	6.6	0.2164
chr01	39718739	39768739	0	3.22	0.16734
chr01	39768739	39818739	0	4.36	0.04504
chr01	39818739	39868739	0	4.88	0
chr01	39868739	39918739	4	5.9	0
chr01	39918739	39968739	0	4.08	0
chr01	39968739	40018739	0	5.4	0
chr01	40018739	40068739	0	6	0.0327
chr01	40068739	40118739	0	5.26	0.11558
chr01	40118739	40168739	1	6.52	0
chr01	40168739	40218739	0	4.14	0.01068
chr01	40218739	40268739	0	4.5	0
chr01	40268739	40318739	0	4.54	0.1501
chr01	40318739	40368739	0	6.18	0
chr01	40368739	40418739	1	6.4	0
chr01	40418739	40468739	0	5.64	0
chr01	40468739	40518739	14	5.72	0.0967
chr01	40518739	40568739	0	7.24	0.06492
chr01	40568739	40618739	0	6.74	0
chr01	40618739	40668739	1	7.58	0
chr01	40668739	40718739	1	7	0
chr01	40718739	40768739	1	5.72	0
chr01	40768739	40818739	2	5.9	0
chr01	40818739	40868739	1	5.5	0.11628
chr01	40868739	40918739	1	6.56	0.13788
chr01	40918739	40968739	0	3.94	0.12364
chr01	40968739	41018739	0	4.52	0
chr01	41018739	41068739	0	4.98	0.06348
chr01	41068739	41118739	0	5.56	0
chr01	41118739	41168739	22	4.58	0
chr01	41168739	41218739	0	5.64	0
chr01	41218739	41268739	1	4.9	0
chr01	41268739	41318739	1	5.78	0
chr01	41318739	41368739	0	6.92	0.03894
chr01	41368739	41418739	0	2.1	0.13832
chr01	41418739	41468739	0	0	0.18238
chr01	41468739	41518739	0	0.2	0
chr01	41518739	41568739	0	2.22	0.04508
chr01	41568739	41618739	0	2.64	0.26098
chr01	41618739	41668739	0	0.46	0.49364
chr01	41668739	41718739	1	5	0.0564
chr01	41718739	41768739	0	4.98	0.04608
chr01	41768739	41818739	0	3.9	0.53544
chr01	41818739	41868739	0	7.16	0.0681
chr01	41868739	41918739	0	2.08	0
chr01	41918739	41968739	1	0.12	0.11346
chr01	41968739	42018739	0	0.14	0.07938
chr01	42018739	42068739	2	2.36	0.03576
chr01	42068739	42118739	1	6.44	0
chr01	42118739	42168739	2	5.3	0.03294
chr01	42168739	42218739	0	4.14	0
chr01	42218739	42268739	0	1.02	0
chr01	42268739	42318739	0	0.24	0
chr01	42318739	42368739	0	0.04	0
chr01	42368739	42418739	3	0.12	0.11582
chr01	42418739	42468739	3	0.16	0
chr01	42468739	42518739	0	0.08	0.25508
chr01	42518739	42568739	0	1.74	0.07938
chr01	42568739	42618739	1	1.42	0
chr01	42618739	42668739	0	1.96	0
chr01	42668739	42718739	0	5.4	0.02886
chr01	42718739	42768739	1	0.08	0
chr01	42768739	42818739	0	0.22	0.1336
chr01	42818739	42868739	2	0.1	0.18886
chr01	42868739	42918739	2	3.06	0.17302
chr01	42918739	42968739	1	5.52	0.05972
chr01	42968739	43018739	2	2.74	0.32748
chr01	43018739	43068739	0	3.72	0.18582
chr01	43068739	43118739	0	5.36	0.13324
chr01	43118739	43168739	0	7.98	0
chr01	43168739	43218739	0	6	0.0964
chr01	43218739	43268739	0	3.88	0.17876
chr01	43268739	43270923	0	2.289377289	0
chr02	0	50000	0	3.78	0.14368
chr02	50000	100000	0	5.92	0
chr02	100000	150000	0	1.2	0.08446
chr02	150000	200000	2	0	0
chr02	200000	250000	0	0	0.18998
chr02	250000	300000	0	0.02	0.18894
chr02	300000	350000	2	0.3	0.18136
chr02	350000	400000	0	1.4	0.37492
chr02	400000	450000	0	2.1	0.15726
chr02	450000	500000	0	1.52	0.18204
chr02	500000	550000	0	0.98	0.09226
chr02	550000	600000	0	4.74	0
chr02	600000	650000	0	3.74	0.21192
chr02	650000	700000	0	1.98	0.01962
chr02	700000	750000	0	2.78	0.02594
chr02	750000	800000	0	3.14	0.18546
chr02	800000	850000	0	5.04	0
chr02	850000	900000	0	3.74	0.1216
chr02	900000	950000	1	3.86	0
chr02	950000	1000000	3	2.6	0.2635
chr02	1000000	1050000	0	5.06	0
chr02	1050000	1100000	1	5.1	0
chr02	1100000	1150000	0	1.52	0
chr02	1150000	1200000	1	0.06	0
chr02	1200000	1250000	0	0.1	0
chr02	1250000	1300000	0	0.06	0.17036
chr02	1300000	1350000	1	0.12	0
chr02	1350000	1400000	2	0.1	0.20128
chr02	1400000	1450000	0	0.04	0.04414
chr02	1450000	1500000	1	0.08	0.00156
chr02	1500000	1550000	1	0.32	0.1552
chr02	1550000	1600000	2	0.44	0
chr02	1600000	1650000	0	0.02	0
chr02	1650000	1700000	0	0.02	0
chr02	1700000	1750000	0	0.08	0
chr02	1750000	1800000	3	0	0.121
chr02	1800000	1850000	2	0.06	0.36286
chr02	1850000	1900000	0	0.02	0.13586
chr02	1900000	1950000	0	0	0.07586
chr02	1950000	2000000	0	0	0.00654
chr02	2000000	2050000	0	1.16	0.05724
chr02	2050000	2100000	1	2.46	0.03
chr02	2100000	2150000	0	0.54	0
chr02	2150000	2200000	0	0.52	0.05984
chr02	2200000	2250000	0	0.58	0.07822
chr02	2250000	2300000	0	0.4	0.3165
chr02	2300000	2350000	0	0.22	0.05602
chr02	2350000	2400000	0	0.4	0.09782
chr02	2400000	2450000	0	0.44	0.11284
chr02	2450000	2500000	0	0.4	0.41334
chr02	2500000	2550000	0	0.02	0.2545
chr02	2550000	2600000	0	0.08	0.31518
chr02	2600000	2650000	0	0.38	0
chr02	2650000	2700000	0	0.4	0.1656
chr02	2700000	2750000	1	0.58	0.14292
chr02	2750000	2800000	2	1.06	0.0761
chr02	2800000	2850000	1	0.02	0
chr02	2850000	2900000	0	0.02	0.13886
chr02	2900000	2950000	0	0	0
chr02	2950000	3000000	5	0	0.10878
chr02	3000000	3050000	0	0	0.27378
chr02	3050000	3100000	0	0	0.10052
chr02	3100000	3150000	0	1.82	0.11496
chr02	3150000	3200000	1	0.84	0
chr02	3200000	3250000	1	0.18	0.24294
chr02	3250000	3300000	0	0.1	0.0141
chr02	3300000	3350000	0	0.08	0.09118
chr02	3350000	3400000	0	5.34	0.13378
chr02	3400000	3450000	0	3.72	0.17434
chr02	3450000	3500000	1	3.48	0.08264
chr02	3500000	3550000	2	0.24	0
chr02	3550000	3600000	2	0.24	0
chr02	3600000	3650000	0	0.08	0.14952
chr02	3650000	3700000	0	1.02	0.01584
chr02	3700000	3750000	0	1.12	0.06762
chr02	3750000	3800000	1	1.82	0
chr02	3800000	3850000	0	2.18	0.25964
chr02	3850000	3900000	0	5.1	0.25602
chr02	3900000	3950000	1	2.82	0.46866
chr02	3950000	4000000	0	9	0
chr02	4000000	4050000	1	4.62	0
chr02	4050000	4100000	0	2.3	0
chr02	4100000	4150000	2	0.1	0.02796
chr02	4150000	4200000	1	2.8	0.04164
chr02	4200000	4250000	0	7.54	0
chr02	4250000	4300000	0	5.16	0
chr02	4300000	4350000	0	5.48	0
chr02	4350000	4400000	1	7.98	0.06138
chr02	4400000	4450000	1	3.76	0.14954
chr02	4450000	4500000	0	6.3	0.07312
chr02	4500000	4550000	1	7.96	0.00188
chr02	4550000	4600000	0	7.14	0.04754
chr02	4600000	4650000	0	5.02	0
chr02	4650000	4700000	1	4.12	0.0941
chr02	4700000	4750000	1	7.38	0
chr02	4750000	4800000	0	5.74	0
chr02	4800000	4850000	0	6.16	0
chr02	4850000	4900000	0	9	0
chr02	4900000	4950000	0	5.16	0.20024
chr02	4950000	5000000	1	4.62	0
chr02	5000000	5050000	1	6.12	0
chr02	5050000	5100000	2	4.04	0.09634
chr02	5100000	5150000	0	5.2	0.08116
chr02	5150000	5200000	3	6.58	0.13832
chr02	5200000	5250000	0	4.6	0
chr02	5250000	5300000	0	6.08	0
chr02	5300000	5350000	0	5.02	0
chr02	5350000	5400000	0	3.4	0.21912
chr02	5400000	5450000	0	4.34	0.18514
chr02	5450000	5500000	1	4.62	0
chr02	5500000	5550000	0	5.66	0
chr02	5550000	5600000	0	7.18	0
chr02	5600000	5650000	2	4.24	0
chr02	5650000	5700000	0	4.9	0.0635
chr02	5700000	5750000	2	1.4	0
chr02	5750000	5800000	0	0.26	0.26316
chr02	5800000	5850000	0	0.14	0
chr02	5850000	5900000	2	0.22	0
chr02	5900000	5950000	3	0.36	0.04714
chr02	5950000	6000000	0	1.8	0.32566
chr02	6000000	6050000	0	1.8	0.11876
chr02	6050000	6100000	0	1.78	0
chr02	6100000	6150000	0	1.1	0
chr02	6150000	6200000	1	2.24	0
chr02	6200000	6250000	0	1.94	0
chr02	6250000	6300000	0	9.02	0.03118
chr02	6300000	6350000	0	0.34	0.2737
chr02	6350000	6400000	2	0.42	0.06522
chr02	6400000	6450000	0	0.02	0.1708
chr02	6450000	6500000	0	0.06	0.08124
chr02	6500000	6550000	3	0	0
chr02	6550000	6600000	0	5.38	0.09188
chr02	6600000	6650000	1	2.36	0
chr02	6650000	6700000	3	0.04	0
chr02	6700000	6750000	0	0.04	0
chr02	6750000	6800000	1	0.32	0.14142
chr02	6800000	6850000	0	0	0
chr02	6850000	6900000	0	0	0.32058
chr02	6900000	6950000	0	0	0.02138
chr02	6950000	7000000	0	0	0
chr02	7000000	7050000	0	0	0.07794
chr02	7050000	7100000	5	0	0.12882
chr02	7100000	7150000	0	0	0
chr02	7150000	7200000	0	0	0.13326
chr02	7200000	7250000	0	0	0.14004
chr02	7250000	7300000	0	0	0
chr02	7300000	7350000	1	0.3	0.00744
chr02	7350000	7400000	2	1.14	0.0635
chr02	7400000	7450000	1	0.06	0.21426
chr02	7450000	7500000	1	0	0
chr02	7500000	7550000	0	0.02	0
chr02	7550000	7600000	1	0.02	0.2224
chr02	7600000	7650000	0	0.02	0
chr02	7650000	7700000	1	0.02	0.10704
chr02	7700000	7750000	1	0.02	0.07908
chr02	7750000	7800000	0	0.02	0.20206
chr02	7800000	7850000	1	0.02	0.20868
chr02	7850000	7900000	0	0.02	0.4247
chr02	7900000	7950000	1	0	0.27626
chr02	7950000	8000000	0	1.66	0.03158
chr02	8000000	8050000	0	1.32	0.33792
chr02	8050000	8100000	1	2.62	0.05922
chr02	8100000	8150000	0	1.8	0
chr02	8150000	8200000	1	0.02	0.01152
chr02	8200000	8250000	1	0.86	0
chr02	8250000	8300000	1	0.08	0
chr02	8300000	8350000	1	0.04	0
chr02	8350000	8400000	2	0	0.0313
chr02	8400000	8450000	0	0.08	0.065
chr02	8450000	8500000	0	0.14	0.073
chr02	8500000	8550000	0	1.14	0.14352
chr02	8550000	8600000	1	5.22	0.1406
chr02	8600000	8650000	0	0.98	0.07342
chr02	8650000	8700000	0	0.96	0.15802
chr02	8700000	8750000	0	4.64	0.24496
chr02	8750000	8800000	0	5.22	0.16356
chr02	8800000	8850000	0	7.4	0
chr02	8850000	8900000	2	9.04	0.11782
chr02	8900000	8950000	2	0.34	0
chr02	8950000	9000000	0	0.1	0
chr02	9000000	9050000	0	0.06	0
chr02	9050000	9100000	2	0.06	0.23908
chr02	9100000	9150000	0	0.02	0.1907
chr02	9150000	9200000	0	0	0.30928
chr02	9200000	9250000	0	0	0.31226
chr02	9250000	9300000	0	0.02	0.24178
chr02	9300000	9350000	0	0	0.3127
chr02	9350000	9400000	1	0	0.2531
chr02	9400000	9450000	0	0	0.18098
chr02	9450000	9500000	0	0.04	0.1415
chr02	9500000	9550000	0	0.04	0
chr02	9550000	9600000	0	0.1	0.01392
chr02	9600000	9650000	2	0.04	0.18214
chr02	9650000	9700000	0	0.02	0.4133
chr02	9700000	9750000	0	0.14	0.14528
chr02	9750000	9800000	0	0	0.14272
chr02	9800000	9850000	0	0.08	0.21516
chr02	9850000	9900000	0	4.04	0.0317
chr02	9900000	9950000	0	7.18	0.261
chr02	9950000	10000000	0	3.58	0
chr02	10000000	10050000	0	2.26	0.31574
chr02	10050000	10100000	0	3.8	0.013
chr02	10100000	10150000	1	5.9	0.15598
chr02	10150000	10200000	1	2.02	0.01926
chr02	10200000	10250000	0	1.88	0.20382
chr02	10250000	10300000	1	0.68	0.09326
chr02	10300000	10350000	1	3.16	0.28328
chr02	10350000	10400000	1	5.92	0
chr02	10400000	10450000	0	6.76	0.2192
chr02	10450000	10500000	0	3.76	0.3372
chr02	10500000	10550000	0	2.64	0.07116
chr02	10550000	10600000	0	3.7	0.31958
chr02	10600000	10650000	0	5.82	0.31128
chr02	10650000	10700000	0	4	0.3832
chr02	10700000	10750000	0	4.64	0.12898
chr02	10750000	10800000	0	4.84	0.13216
chr02	10800000	10850000	0	6.14	0.33052
chr02	10850000	10900000	0	5.86	0
chr02	10900000	10950000	0	5.36	0.2059
chr02	10950000	11000000	0	4.2	0
chr02	11000000	11050000	0	8.32	0.1629
chr02	11050000	11100000	1	7.22	0.1048
chr02	11100000	11150000	0	5.46	0.15066
chr02	11150000	11200000	0	0.48	0
chr02	11200000	11250000	0	0.1	0.05862
chr02	11250000	11300000	0	0.06	0.43274
chr02	11300000	11350000	0	0.02	0.14148
chr02	11350000	11400000	0	0.1	0.0723
chr02	11400000	11450000	0	0.18	0.19722
chr02	11450000	11500000	0	0.08	0.107
chr02	11500000	11550000	0	0.04	0.18926
chr02	11550000	11600000	1	0.12	0.01164
chr02	11600000	11650000	0	0.1	0.1773
chr02	11650000	11700000	0	0	0.10656
chr02	11700000	11750000	2	0.08	0.0102
chr02	11750000	11800000	2	0.1	0.2213
chr02	11800000	11850000	0	0.02	0.483
chr02	11850000	11900000	0	0.04	0.18708
chr02	11900000	11950000	0	0.06	0.28614
chr02	11950000	12000000	0	0.04	0.09048
chr02	12000000	12050000	0	0.1	0.21236
chr02	12050000	12100000	0	0.04	0.18528
chr02	12100000	12150000	0	0.02	0.12854
chr02	12150000	12200000	0	0.04	0.2987
chr02	12200000	12250000	0	0.08	0
chr02	12250000	12300000	0	0.3	0.3331
chr02	12300000	12350000	0	0	0.17936
chr02	12350000	12400000	0	0.08	0.0551
chr02	12400000	12450000	0	0.04	0
chr02	12450000	12500000	0	0.06	0.1009
chr02	12500000	12550000	0	0.08	0.21298
chr02	12550000	12600000	0	0.1	0.07232
chr02	12600000	12650000	0	0.02	0.0511
chr02	12650000	12700000	0	0.04	0
chr02	12700000	12750000	0	0.08	0.14552
chr02	12750000	12800000	0	0	0.07804
chr02	12800000	12850000	0	0.04	0.45688
chr02	12850000	12900000	0	0.1	0
chr02	12900000	12950000	0	0	0.2826
chr02	12950000	13000000	0	0.08	0.10568
chr02	13000000	13050000	0	0.02	0.01152
chr02	13050000	13100000	0	0.02	0.1836
chr02	13100000	13150000	0	0.02	0.28502
chr02	13150000	13200000	0	0.08	0
chr02	13200000	13250000	0	0.02	0.24114
chr02	13250000	13300000	0	0.06	0.09594
chr02	13300000	13350000	0	0.1	0.16038
chr02	13350000	13400000	0	0.08	0.27452
chr02	13400000	13450000	0	0.04	0.34804
chr02	13450000	13500000	0	0.18	0.3586
chr02	13500000	13550000	0	0.08	0.39422
chr02	13550000	13600000	0	0.02	0.19534
chr02	13600000	13650000	0	0	0
chr02	13650000	13700000	0	0	0
chr02	13700000	13750000	0	0	0.28098
chr02	13750000	13800000	0	0	0.26842
chr02	13800000	13850000	0	0.1	0.13828
chr02	13850000	13900000	0	0.02	0.08016
chr02	13900000	13950000	0	0.12	0.25752
chr02	13950000	14000000	0	0.1	0.18038
chr02	14000000	14050000	0	0.02	0.1894
chr02	14050000	14100000	0	0.08	0.29788
chr02	14100000	14150000	0	0	0.15714
chr02	14150000	14200000	0	0.04	0.18678
chr02	14200000	14250000	0	0	0.28702
chr02	14250000	14300000	0	0	0.027
chr02	14300000	14350000	0	0.06	0.32926
chr02	14350000	14400000	0	0.1	0.34838
chr02	14400000	14450000	0	0.08	0.36542
chr02	14450000	14500000	0	0.1	0.32386
chr02	14500000	14550000	0	0.1	0.11204
chr02	14550000	14600000	0	0.08	0.2676
chr02	14600000	14650000	0	0.1	0.35134
chr02	14650000	14700000	0	0.06	0.14986
chr02	14700000	14750000	0	0.08	0.34546
chr02	14750000	14800000	0	0.1	0.37674
chr02	14800000	14850000	0	0.08	0.28722
chr02	14850000	14900000	0	0.1	0.29248
chr02	14900000	14950000	0	0.04	0.26952
chr02	14950000	15000000	0	0	0
chr02	15000000	15050000	0	0.1	0.06234
chr02	15050000	15100000	0	0.14	0.54384
chr02	15100000	15150000	0	0.04	0.40218
chr02	15150000	15200000	0	0	0.10412
chr02	15200000	15250000	0	0.12	0.33132
chr02	15250000	15300000	0	0.1	0.32508
chr02	15300000	15350000	0	0.1	0.27466
chr02	15350000	15400000	0	0.08	0.68008
chr02	15400000	15450000	0	0.02	0.305
chr02	15450000	15500000	0	0.04	0
chr02	15500000	15550000	0	0.08	0.1197
chr02	15550000	15600000	0	0.02	0.14818
chr02	15600000	15650000	0	0.02	0.24304
chr02	15650000	15700000	0	0.06	0.10646
chr02	15700000	15750000	0	0.24	0.21668
chr02	15750000	15800000	0	0.04	0.1138
chr02	15800000	15850000	0	0.02	0.18326
chr02	15850000	15900000	0	0.02	0.04468
chr02	15900000	15950000	0	0.04	0.06264
chr02	15950000	16000000	0	0.02	0.1064
chr02	16000000	16050000	0	2.06	0.22592
chr02	16050000	16100000	0	4.02	0.1368
chr02	16100000	16150000	0	4.16	0.19794
chr02	16150000	16200000	0	3.76	0.1117
chr02	16200000	16250000	1	3.72	0
chr02	16250000	16300000	1	2.18	0.19428
chr02	16300000	16350000	0	4.46	0.15468
chr02	16350000	16400000	0	6.26	0.18072
chr02	16400000	16450000	0	4.92	0.2186
chr02	16450000	16500000	0	6.42	0.29728
chr02	16500000	16550000	0	4.28	0.19436
chr02	16550000	16600000	2	3.48	0.20318
chr02	16600000	16650000	1	4.22	0
chr02	16650000	16700000	0	2.06	0.14172
chr02	16700000	16750000	0	1.5	0.26566
chr02	16750000	16800000	0	1.28	0.37452
chr02	16800000	16850000	0	1.76	0.0495
chr02	16850000	16900000	0	1.1	0.32352
chr02	16900000	16950000	0	0.74	0.25236
chr02	16950000	17000000	0	2.96	0.0805
chr02	17000000	17050000	0	3.18	0.20224
chr02	17050000	17100000	0	4.18	0.00906
chr02	17100000	17150000	1	4.32	0.159
chr02	17150000	17200000	0	3.96	0.41692
chr02	17200000	17250000	0	4.92	0.06826
chr02	17250000	17300000	1	4.44	0
chr02	17300000	17350000	0	4.6	0
chr02	17350000	17400000	0	2.54	0.2194
chr02	17400000	17450000	0	2.52	0.14256
chr02	17450000	17500000	0	4.44	0.17078
chr02	17500000	17550000	0	9.3	0
chr02	17550000	17600000	0	3.46	0.11794
chr02	17600000	17650000	0	0.52	0.19202
chr02	17650000	17700000	0	0	0.5317
chr02	17700000	17750000	0	0	0.52244
chr02	17750000	17800000	0	0.36	0.30614
chr02	17800000	17850000	0	1.7	0.27958
chr02	17850000	17900000	0	3.38	0.1236
chr02	17900000	17950000	0	3.76	0.21076
chr02	17950000	18000000	0	4.6	0
